market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
1360933,WIX,Will Wix.com (WIX) beat quarterly earnings?,1,llm,0.715,YES,6.0,6.0,Wix.com Earnings,0.95,test,2026-02-12,0.715,70.95,2026-02-17,68.07,resolution-1d,1.4,-6.69,-4.06,2026-02-12 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-10,2026-02-18,147,0.10623478074470787,10429.65,98353.74,10.6042,5.86,5.73,resolution-1d,-423.36,-446.09,-4.2772,22.73,10006.29,16.6226
1369345,ADSK,Will Autodesk (ADSK) beat quarterly earnings?,1,llm,0.805,YES,6.0,6.0,Autodesk Earnings,1.0,test,2026-02-12,0.805,223.49,2026-02-17,232.43,profit_lock_4%,4.54,-3.35,4.0,2026-02-12 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-12,2026-02-26,46,0.10623478074470787,10280.54,98330.04,10.4551,5.86,5.49,profit_lock_4%,411.24,388.21,3.7761,23.03,10691.78,17.7617
1367585,EBAY,Will eBay (EBAY) beat quarterly earnings?,1,llm,0.83,YES,6.0,6.0,eBay Earnings,1.0,test,2026-02-12,0.83,79.41,2026-02-17,81.79,profit_lock_3%,3.84,-1.74,3.0,2026-02-12 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-12,2026-02-18,131,0.10623478074470787,10402.71,98318.7,10.5806,5.78,5.66,profit_lock_3%,311.78,288.53,2.7736,23.25,10714.49,17.7992
1352086,ETSY,Will ETSY (ETSY) beat quarterly earnings?,1,llm,0.71,YES,5.0,5.0,Etsy Earnings,1.0,test,2026-02-09,0.71,55.1,2026-02-18,44.1,trailing_4.0ATR,1.14,-20.15,-19.96,2026-02-09 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-07,2026-02-19,193,0.10623478074470787,10634.3,100423.27,10.5895,5.97,5.99,trailing_4.0ATR,-2123.0,-2144.73,-20.168,21.73,8511.3,14.0338
1363711,IMAX,Will IMAX (IMAX) beat quarterly earnings?,1,llm,0.705,YES,5.0,5.0,IMAX Earnings,0.95,test,2026-02-12,0.705,35.33,2026-02-18,38.16,profit_lock_8%,8.41,-0.17,8.0,2026-02-12 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-11,2026-02-25,295,0.10623478074470787,10422.35,98342.15,10.5981,5.86,6.24,profit_lock_8%,834.85,809.8,7.7699,25.05,11257.2,18.5613
1369348,IONQ,Will IONQ (IONQ) beat quarterly earnings?,1,llm,0.695,YES,4.0,4.0,IonQ Earnings,1.0,test,2026-02-13,0.695,34.11,2026-02-19,34.79,profit_lock_2%,2.27,-9.56,2.0,2026-02-13 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-12,2026-02-25,307,0.10623478074470787,10471.77,98915.18,10.5866,5.89,6.31,profit_lock_2%,208.76,184.16,1.7587,24.6,10680.53,17.678
1369645,RKLB,Will Rocket Lab (RKLB) beat quarterly earnings?,1,llm,0.725,YES,5.0,5.0,Rocket Lab Earnings,1.0,test,2026-02-17,0.725,69.89,2026-02-19,75.48,profit_lock_8%,8.41,-7.0,8.0,2026-02-17 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-12,2026-02-26,149,0.10623478074470787,10413.61,98293.51,10.5944,5.85,5.73,profit_lock_8%,832.91,808.91,7.7678,24.0,11246.52,18.6158
1360921,DPZ,Will Domino's Pizza (DPZ) beat quarterly earnings?,1,llm,0.775,NO,6.0,6.0,Domino's Pizza Earnings,0.95,test,2026-02-10,0.775,389.73,2026-02-20,384.61,poly<0.5457418105663847,0.27,-4.88,-1.31,2026-02-10 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-10,2026-02-23,27,0.10623478074470787,10522.71,99708.18,10.5535,5.94,5.61,poly<0.5457418105663847,-138.24,-161.16,-1.5315,22.92,10384.47,17.0383
1362683,HD,Will Home Depot (HD) beat quarterly earnings?,1,llm,0.705,YES,7.0,7.0,Home Depot Earnings,0.98,test,2026-02-18,0.705,383.52,2026-02-23,376.99,resolution-1d,0.34,-3.63,-1.7,2026-02-18 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-11,2026-02-24,27,0.10623478074470787,10355.04,100124.88,10.3421,5.96,5.53,resolution-1d,-176.31,-198.96,-1.9213,22.65,10178.73,16.9062
1369192,IART,Will Integra Lifesciences Holdings (IART) beat quarterly earnings?,1,llm,0.705,YES,5.0,5.0,Integra Lifesciences Earnings,1.0,test,2026-02-18,0.705,11.99,2026-02-23,12.35,profit_lock_3%,3.25,-5.84,3.0,2026-02-18 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-12,2026-02-26,885,0.10623478074470787,10611.15,100113.4,10.5991,5.82,8.4,profit_lock_3%,318.6,289.71,2.7302,28.89,10929.75,18.1491
1387000,URBN,Will Urban Outfitters (URBN) beat quarterly earnings?,1,llm,0.725,YES,6.0,6.0,Urban Outfitters Earnings,1.0,test,2026-02-19,0.725,68.97,2026-02-23,71.04,profit_lock_3%,3.13,-6.35,3.0,2026-02-19 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-17,2026-02-25,154,0.10623478074470787,10621.38,100283.78,10.5913,5.97,5.85,profit_lock_3%,318.78,294.83,2.7758,23.95,10940.16,18.1707
1363685,NVDA,Will NVIDIA (NVDA) beat quarterly earnings?,1,llm,0.865,YES,7.0,7.0,NVIDIA Earnings,1.0,test,2026-02-11,0.865,190.05,2026-02-24,193.85,profit_lock_2%,2.05,-5.72,2.0,2026-02-11 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-11,2026-02-25,54,0.10623478074470787,10262.7,97949.64,10.4775,5.84,5.48,profit_lock_2%,205.2,182.43,1.7776,22.77,10467.9,17.2018
1387001,SPCE,Will Virgin Galactic (SPCE) beat quarterly earnings?,1,llm,0.79,YES,5.0,5.0,Virgin Galactic Earnings,1.0,test,2026-02-19,0.79,2.55,2026-02-24,2.55,resolution-1d,1.57,-6.27,0.0,2026-02-19 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-17,2026-02-25,4168,0.10623478074470787,10628.4,100309.65,10.5956,5.97,19.9,resolution-1d,0.0,-51.72,-0.4866,51.72,10628.4,17.4421
1386999,TBPH,Will Theravance Biopharma (TBPH) beat quarterly earnings?,1,llm,0.725,YES,5.0,5.0,Theravance Biopharma Earnings,1.0,test,2026-02-20,0.725,19.66,2026-02-24,19.06,resolution-1d,0.94,-5.39,-3.05,2026-02-20 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-19,2026-02-25,541,0.10623478074470787,10636.06,100304.9,10.6037,5.96,7.21,resolution-1d,-324.6,-350.61,-3.2964,26.01,10311.46,16.9422
1369669,REAL,Will RealReal (REAL) beat quarterly earnings?,1,llm,0.7,YES,4.0,4.0,The RealReal Earnings,1.0,test,2026-02-13,0.7,11.45,2026-02-25,11.68,profit_lock_2%,2.71,-7.86,2.0,2026-02-13 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-12,2026-02-26,916,0.10623478074470787,10488.2,98929.51,10.6017,5.88,8.45,profit_lock_2%,210.68,181.8,1.7334,28.88,10698.88,17.3256
1387102,TFX,Will Teleflex (TFX) beat quarterly earnings?,1,llm,0.695,YES,6.0,6.0,Teleflex Earnings,1.0,test,2026-02-20,0.695,115.45,2026-02-25,111.89,resolution-1d,0.9,-4.85,-3.08,2026-02-20 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-17,2026-02-26,92,0.10623478074470787,10621.4,100316.52,10.5879,5.96,5.66,resolution-1d,-327.52,-350.41,-3.2991,22.89,10293.88,16.6741
1369672,PZZA,Will Papa John's International (PZZA) beat quarterly earnings?,1,llm,0.71,YES,5.0,5.0,Papa John's Earnings,1.0,test,2026-02-23,0.71,32.76,2026-02-25,34.73,profit_lock_6%,6.01,-3.66,6.0,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-12,2026-02-26,318,0.10623478074470787,10417.68,98412.36,10.5857,5.87,6.32,profit_lock_6%,626.46,601.46,5.7735,25.0,11044.14,17.8883
1403852,GAP,Will The Gap (GAP) beat quarterly earnings?,1,llm,0.725,NO,6.0,6.0,The Gap Earnings,1.0,test,2026-02-23,0.725,27.04,2026-02-25,27.85,profit_lock_3%,3.14,-4.14,3.0,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-21,2026-03-05,386,0.10623478074470787,10437.44,98400.17,10.6071,5.85,6.57,profit_lock_3%,312.66,287.5,2.7545,25.16,10750.1,17.4116
1404329,IOT,Will Samsara (IOT) beat quarterly earnings?,1,llm,0.8,YES,6.0,6.0,Samsara Earnings,1.0,test,2026-02-23,0.8,24.72,2026-02-25,26.45,profit_lock_7%,7.36,-2.39,7.0,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-21,2026-03-05,422,0.10623478074470787,10431.84,98387.74,10.6028,5.86,6.69,profit_lock_7%,730.06,704.22,6.7507,25.84,11161.9,18.0784
1399738,GTLB,Will GitLab (GTLB) beat quarterly earnings?,1,llm,0.725,YES,6.0,6.0,GitLab Earnings,1.0,test,2026-02-20,0.725,26.39,2026-02-27,28.24,profit_lock_7%,7.35,-11.14,7.0,2026-02-20 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-20,2026-03-03,403,0.10623478074470787,10635.17,100291.72,10.6042,5.97,6.73,profit_lock_7%,745.55,719.4,6.7643,26.15,11380.72,18.718
1399646,MDB,Will MongoDB (MDB) beat quarterly earnings?,1,llm,0.87,YES,7.0,7.0,MongoDB Earnings,1.0,test,2026-02-20,0.87,344.56,2026-02-27,328.47,resolution-1d,0.0,-15.1,-4.67,2026-02-20 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-20,2026-03-02,17,0.10623478074470787,5857.52,100279.02,5.8412,3.54,3.28,resolution-1d,-273.53,-286.79,-4.896,13.26,5583.99,9.1843
1403526,ANF,Will Abercrombie & Fitch (ANF) beat quarterly earnings?,1,llm,0.7,YES,6.0,6.0,Abercrombie & Fitch Earnings,1.0,test,2026-02-24,0.7,94.99,2026-02-27,101.64,profit_lock_7%,7.15,-1.95,7.0,2026-02-24 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-23,2026-03-04,112,0.10623478074470787,10638.88,101052.98,10.528,6.01,5.71,profit_lock_7%,744.8,720.64,6.7737,24.16,11383.68,18.7246
1420756,BURL,Will Burlington Stores (BURL) beat quarterly earnings?,1,llm,0.825,YES,6.0,6.0,Burlington Stores Earnings,1.0,test,2026-02-24,0.825,308.07,2026-02-27,314.23,profit_lock_2%,2.52,-1.91,2.0,2026-02-24 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-24,2026-03-05,34,0.10623478074470787,10474.38,101029.83,10.3676,5.75,5.59,profit_lock_2%,209.44,186.43,1.7798,23.01,10683.82,17.5734
1399734,BBY,Will Best Buy (BBY) beat quarterly earnings?,1,llm,0.695,YES,6.0,6.0,Best Buy Earnings,1.0,test,2026-02-25,0.695,62.33,2026-02-27,63.58,profit_lock_2%,2.9,-2.12,2.0,2026-02-25 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-20,2026-03-03,173,0.10623478074470787,10783.09,101918.78,10.5801,6.06,6.0,profit_lock_2%,216.25,191.94,1.78,24.31,10999.34,18.092
1428289,PXLW,Will Pixelworks (PXLW) beat quarterly earnings?,1,llm,0.76,YES,3.0,3.0,Pixelworks Earnings,1.0,test,2026-02-25,0.76,6.24,2026-02-27,6.36,profit_lock_2%,2.56,-3.85,2.0,2026-02-25 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-25,2026-03-12,1732,0.10623478074470787,10807.68,101906.71,10.6055,6.05,11.47,profit_lock_2%,207.84,172.6,1.597,35.24,11015.52,18.1096
1421384,HPE,Will Hewlett Packard Enterprise (HPE) beat quarterly earnings?,1,llm,0.79,YES,6.0,6.0,Hewlett Packard Enterprise Earnings,1.0,test,2026-02-26,0.79,20.84,2026-03-02,21.67,profit_lock_4%,4.61,-1.97,4.0,2026-02-26 00:00:00+00:00,2026-03-02 00:00:00+00:00,2026-02-24,2026-03-09,526,0.10623478074470787,10961.84,103327.78,10.6088,6.14,7.32,profit_lock_4%,436.58,409.22,3.7331,27.36,11398.42,18.7218
1428532,CBRL,Will Cracker Barrel (CBRL) beat quarterly earnings?,1,llm,0.72,YES,5.0,5.0,Cracker Barrel Earnings,1.0,test,2026-02-26,0.72,32.36,2026-03-03,30.71,poly<0.5457418105663847,1.58,-5.62,-5.1,2026-02-26 00:00:00+00:00,2026-03-03 00:00:00+00:00,2026-02-25,2026-03-04,333,0.10623478074470787,10775.88,103297.28,10.4319,6.05,6.55,poly<0.5457418105663847,-549.45,-574.07,-5.3274,24.62,10226.43,16.9793
1428531,CPB,Will Campbell's (CPB) beat quarterly earnings?,1,llm,0.815,YES,7.0,7.0,Campbell's Earnings,1.0,test,2026-03-02,0.815,26.32,2026-03-03,26.05,resolution-1d,0.0,-1.56,-1.03,2026-03-02 00:00:00+00:00,2026-03-03 00:00:00+00:00,2026-02-25,2026-03-04,420,0.10623478074470787,11054.4,104235.75,10.6052,6.19,7.0,resolution-1d,-113.4,-139.65,-1.2633,26.25,10941.0,18.1654
1435177,PD,Will PagerDuty (PD) beat quarterly earnings?,1,llm,0.765,YES,5.0,5.0,PagerDuty Earnings,1.0,test,2026-02-26,0.765,7.08,2026-03-04,7.58,profit_lock_7%,7.13,-4.8,7.0,2026-02-26 00:00:00+00:00,2026-03-04 00:00:00+00:00,2026-02-25,2026-03-12,1547,0.10623478074470787,10952.76,103314.31,10.6014,6.14,10.89,profit_lock_7%,773.5,738.66,6.7441,34.84,11726.26,19.1706
1359830,USO,"Will the US not strike Iran by March 31, 2026?",-1,llm,1.0,YES,4.0,4.0,US Strike on Iran,0.56,test,2026-03-02,1.0,87.19,2026-03-04,94.17,profit_lock_8%,8.23,-4.58,8.0,2026-03-02 00:00:00+00:00,2026-03-04 00:00:00+00:00,2026-02-10,2026-03-31,126,0.10623478074470787,10985.94,104286.82,10.5344,6.2,5.93,profit_lock_8%,879.48,854.37,7.7769,25.11,11865.42,19.4064
1435106,CXM,Will Sprinklr (CXM) beat quarterly earnings?,1,llm,0.72,YES,5.0,5.0,Sprinklr Earnings,1.0,test,2026-03-02,0.72,5.77,2026-03-04,6.0,profit_lock_4%,4.51,-1.56,4.0,2026-03-02 00:00:00+00:00,2026-03-04 00:00:00+00:00,2026-02-25,2026-03-11,1916,0.10623478074470787,11055.32,104274.69,10.6021,6.15,12.23,profit_lock_4%,440.68,403.44,3.6493,37.24,11496.0,18.7919
1435757,GAMB,Will Gambling.com Group (GAMB) beat quarterly earnings?,1,llm,0.705,YES,4.0,4.0,Gambling.com Group Earnings,1.0,test,2026-03-02,0.705,4.38,2026-03-04,4.47,profit_lock_2%,2.05,-4.0,2.0,2026-03-02 00:00:00+00:00,2026-03-04 00:00:00+00:00,2026-02-25,2026-03-12,2523,0.10623478074470787,11050.74,104256.3,10.5996,6.19,14.36,profit_lock_2%,227.07,185.76,1.681,41.31,11277.81,18.4315
1421510,CASY,Will Caseys General Stores (CASY) beat quarterly earnings?,1,llm,0.815,YES,6.0,6.0,Caseys General Stores Earnings,1.0,test,2026-02-24,0.815,681.48,2026-03-06,664.6,resolution-1d,1.25,-3.44,-2.48,2026-02-24 00:00:00+00:00,2026-03-06 00:00:00+00:00,2026-02-24,2026-03-09,15,0.10623478074470787,10222.2,101041.26,10.1169,5.97,5.46,resolution-1d,-253.2,-275.57,-2.6958,22.37,9969.0,16.6037
1486741,DOCU,Will DocuSign (DOCU) beat quarterly earnings?,1,llm,0.8,YES,6.0,6.0,DocuSign Earnings,1.0,test,2026-03-03,0.8,46.74,2026-03-06,48.61,profit_lock_4%,4.01,-5.05,4.0,2026-03-03 00:00:00+00:00,2026-03-06 00:00:00+00:00,2026-03-03,2026-03-17,215,0.10623478074470787,10049.1,104100.39,9.6533,5.67,5.78,profit_lock_4%,402.05,378.76,3.7691,23.29,10451.15,17.4061
1454725,GETY,Will Getty Images Holdings (GETY) beat quarterly earnings?,1,llm,0.73,NO,4.0,4.0,Getty Images Earnings,1.0,test,2026-03-04,0.73,0.9,2026-03-06,0.92,profit_lock_2%,2.78,-14.02,2.0,2026-03-04 00:00:00+00:00,2026-03-06 00:00:00+00:00,2026-03-02,2026-03-16,12354,0.10623478074470787,11118.6,105184.17,10.5706,6.23,48.8,profit_lock_2%,247.08,136.81,1.2304,110.27,11365.68,18.8586
1428288,DKS,Will DICK'S Sporting Goods (DKS) beat quarterly earnings?,1,llm,0.745,YES,6.0,6.0,DICK'S Sporting Goods Earnings,1.0,test,2026-02-27,0.745,203.63,2026-03-11,195.53,resolution-1d,1.12,-6.86,-3.98,2026-02-27 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-25,2026-03-12,54,0.10623478074470787,10996.02,104380.31,10.5346,6.2,5.85,resolution-1d,-437.4,-461.0,-4.1924,23.6,10558.62,17.356
1435763,DG,Will Dollar General (DG) beat quarterly earnings?,1,llm,0.72,YES,6.0,6.0,Dollar General Earnings,1.0,test,2026-03-02,0.72,152.62,2026-03-11,144.84,resolution-1d,1.89,-7.21,-5.1,2026-03-02 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-25,2026-03-12,40,0.10623478074470787,6104.8,104222.56,5.8575,3.57,3.4,resolution-1d,-311.2,-324.82,-5.3208,13.62,5793.6,9.5229
1486791,WB,Will Weibo (WB) beat quarterly earnings?,1,llm,0.73,NO,5.0,5.0,Weibo Earnings,0.9,test,2026-03-03,0.73,9.63,2026-03-11,9.92,profit_lock_3%,3.63,-4.15,3.0,2026-03-03 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-03-03,2026-03-18,1146,0.10623478074470787,11035.98,104116.1,10.5997,6.19,9.53,profit_lock_3%,332.34,300.58,2.7237,31.76,11368.32,18.681
1499779,MU,Will Micron Technology (MU) beat quarterly earnings?,1,llm,0.805,YES,7.0,7.0,Micron Technology Earnings,1.0,test,2026-03-04,0.805,400.77,2026-03-11,412.79,profit_lock_3%,3.63,-10.75,3.0,2026-03-04 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-03-04,2026-03-18,27,0.10623478074470787,10820.79,105092.24,10.2965,6.23,5.76,profit_lock_3%,324.54,300.4,2.7761,24.14,11145.33,18.3205
1508633,FDX,Will FedEx (FDX) beat quarterly earnings?,1,llm,0.765,YES,6.0,6.0,FedEx Earnings,1.0,test,2026-03-09,0.765,290.98,2026-03-11,296.79,profit_lock_2%,2.04,-4.18,2.0,2026-03-09 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-03-05,2026-03-19,37,0.10623478074470787,10766.26,103996.25,10.3525,6.18,5.73,profit_lock_2%,214.97,191.08,1.7748,23.89,10981.23,18.0507
1518162,FIVE,Will Five Below (FIVE) beat quarterly earnings?,1,llm,0.72,YES,6.0,6.0,Five Below Earnings,1.0,test,2026-03-09,0.72,219.82,2026-03-11,224.22,profit_lock_2%,2.36,-5.95,2.0,2026-03-09 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-03-07,2026-03-18,50,0.10623478074470787,10991.0,103984.15,10.5699,6.04,5.85,profit_lock_2%,220.0,195.89,1.7823,24.11,11211.0,18.4284
1435762,PLBY,Will Playboy (PLBY) beat quarterly earnings?,1,llm,0.875,YES,3.0,3.0,Playboy Earnings,1.0,test,2026-02-27,0.875,1.91,2026-03-13,1.68,resolution-1d,0.52,-13.87,-12.04,2026-02-27 00:00:00+00:00,2026-03-13 00:00:00+00:00,2026-02-26,2026-03-16,5788,0.10623478074470787,11055.08,104368.27,10.5924,6.16,25.79,resolution-1d,-1331.24,-1393.78,-12.6076,62.54,9723.84,16.3263
1494817,LULU,Will Lululemon Athletica (LULU) beat quarterly earnings?,1,llm,0.715,YES,6.0,6.0,Lululemon Athletica Earnings,1.0,test,2026-03-04,0.715,173.21,2026-03-16,159.91,resolution-1d,0.69,-9.57,-7.68,2026-03-04 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-04,2026-03-17,64,0.10623478074470787,11085.44,105116.79,10.5458,6.24,5.89,resolution-1d,-851.2,-874.54,-7.8891,23.34,10234.24,17.0276
1494785,ASO,Will Academy Sports and Outdoors (ASO) beat quarterly earnings?,1,llm,0.77,YES,5.0,5.0,Academy Sports and Outdoors Earnings,1.0,test,2026-03-04,0.77,60.84,2026-03-16,56.51,resolution-1d,1.6,-9.66,-7.12,2026-03-04 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-04,2026-03-17,183,0.10623478074470787,11133.72,105104.65,10.593,6.21,6.21,resolution-1d,-792.39,-816.42,-7.3329,24.03,10341.33,17.2053
1551490,USO,"Military action against Iran continues through March 31, 2026?",1,llm,0.695,YES,7.0,7.0,Iran Geopolitical Conflict,0.56,test,2026-03-12,0.695,118.39,2026-03-16,120.76,profit_lock_2%,2.33,-3.78,2.0,2026-03-12 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-12,2026-03-31,91,0.10623478074470787,10773.49,101743.89,10.5888,6.04,5.74,profit_lock_2%,215.67,191.9,1.7812,23.77,10989.16,18.2837
1562685,BABA,Will Alibaba (BABA) beat quarterly earnings?,1,llm,0.873,NO,6.0,6.0,Alibaba Earnings,0.9,test,2026-03-12,0.873,134.2,2026-03-16,136.88,profit_lock_2%,2.24,-0.56,2.0,2026-03-12 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-12,2026-03-19,80,0.10623478074470787,10736.0,101732.12,10.5532,6.04,5.72,profit_lock_2%,214.4,190.69,1.7762,23.71,10950.4,18.2192
1545610,PDD,Will PDD Holdings (PDD) beat quarterly earnings?,1,llm,0.845,NO,6.0,6.0,PDD Holdings Earnings,0.9,test,2026-03-11,0.845,102.94,2026-03-17,105.0,profit_lock_2%,2.53,-1.51,2.0,2026-03-11 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-10,2026-03-25,108,0.10623478074470787,11117.52,104820.77,10.6062,6.2,5.94,profit_lock_2%,222.48,197.96,1.7806,24.52,11340.0,18.7758
1545608,DBI,Will Designer Brands Inc (DBI) beat quarterly earnings?,1,llm,0.825,YES,5.0,5.0,Designer Brands Earnings,1.0,test,2026-03-13,0.825,5.54,2026-03-18,5.4,resolution-1d,1.44,-4.51,-2.53,2026-03-13 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-12,2026-03-19,1963,0.10623478074470787,10875.02,102591.21,10.6003,6.07,12.31,resolution-1d,-274.82,-311.31,-2.8626,36.49,10600.2,17.788
1555598,CTAS,Will Cintas (CTAS) beat quarterly earnings?,1,llm,0.78,YES,7.0,7.0,Cintas Earnings,1.0,test,2026-03-11,0.78,198.34,2026-03-19,179.44,trailing_4.0ATR,0.88,-9.93,-9.53,2026-03-11 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-11,2026-03-25,56,0.10623478074470787,11107.04,104795.35,10.5988,6.22,5.9,trailing_4.0ATR,-1058.4,-1081.54,-9.7375,23.14,10048.64,16.9263
1628471,USO,"Will Iran conduct a military action against Israel on March 18, 2026?",1,llm,1.0,YES,6.0,6.0,Iran-Israel Conflict and Oil Prices,0.6,test,2026-03-18,1.0,121.67,2026-03-20,124.1,profit_lock_2%,2.89,-5.75,2.0,2026-03-18 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-03-18,2026-03-31,88,0.10623478074470787,10706.96,101100.5,10.5904,6.02,5.7,profit_lock_2%,213.84,190.2,1.7764,23.64,10920.8,18.7419
1633624,XLE,"Will Iran take military action against a Gulf State on March 18, 2026?",1,llm,0.965,YES,,0.0,Iran-Gulf State Conflict Oil Impact,0.6,test,2026-03-18,0.965,58.43,2026-03-20,59.6,profit_lock_2%,2.21,0.0,2.0,2026-03-18 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-03-18,2026-03-31,183,0.10623478074470787,10692.69,101075.8,10.5789,6.02,5.99,profit_lock_2%,214.11,189.91,1.776,24.2,10906.8,18.7173
1555415,GME,Will GameStop (GME) beat quarterly earnings?,1,llm,0.725,YES,5.0,5.0,GameStop Earnings,1.0,test,2026-03-18,0.725,23.36,2026-03-23,23.03,resolution-1d,0.0,-4.28,-1.41,2026-03-18 00:00:00+00:00,2026-03-23 00:00:00+00:00,2026-03-18,2026-03-24,459,0.10623478074470787,10722.24,101088.78,10.6068,6.01,6.97,resolution-1d,-151.47,-177.26,-1.6532,25.79,10570.77,17.9557
1576482,NMAX,Will Newsmax (NMAX) beat quarterly earnings?,1,llm,0.775,YES,3.0,3.0,Newsmax Earnings,0.95,test,2026-03-19,0.775,6.82,2026-03-23,7.02,profit_lock_3%,3.96,-1.95,3.0,2026-03-19 00:00:00+00:00,2026-03-23 00:00:00+00:00,2026-03-14,2026-03-26,1562,0.10623478074470787,10652.84,100434.75,10.6067,5.96,10.79,profit_lock_3%,312.4,278.57,2.615,33.83,10965.24,18.6193
1555597,CHWY,Will Chewy (CHWY) beat quarterly earnings?,1,llm,0.865,YES,6.0,6.0,Chewy Earnings,1.0,test,2026-03-11,0.865,25.7,2026-03-24,23.45,resolution-1d,0.89,-11.52,-8.75,2026-03-11 00:00:00+00:00,2026-03-24 00:00:00+00:00,2026-03-11,2026-03-25,432,0.10623478074470787,11102.4,104808.63,10.593,6.22,7.06,resolution-1d,-972.0,-997.55,-8.985,25.55,10130.4,17.3262
1555635,PAYX,Will Paychex (PAYX) beat quarterly earnings?,1,llm,0.82,YES,7.0,7.0,Paychex Earnings,1.0,test,2026-03-11,0.82,94.0,2026-03-24,90.61,resolution-1d,1.96,-4.28,-3.61,2026-03-11 00:00:00+00:00,2026-03-24 00:00:00+00:00,2026-03-11,2026-03-25,118,0.10623478074470787,11092.0,104783.23,10.5857,6.22,5.96,resolution-1d,-400.02,-423.95,-3.8221,23.93,10691.98,18.2887
1652245,LW,Will Lamb Weston Holdings (LW) beat quarterly earnings?,1,llm,0.785,YES,5.0,5.0,Lamb Weston Holdings Earnings,1.0,test,2026-03-20,0.785,40.0,2026-03-24,40.8,profit_lock_2%,2.3,-1.0,2.0,2026-03-20 00:00:00+00:00,2026-03-24 00:00:00+00:00,2026-03-20,2026-04-01,264,0.10623478074470787,10560.0,99886.52,10.572,5.93,6.2,profit_lock_2%,211.2,186.73,1.7683,24.47,10771.2,18.4233
1652246,MSM,Will MSC Industrial Direct (MSM) beat quarterly earnings?,1,llm,0.81,NO,5.0,5.0,MSC Industrial Direct Earnings,1.0,test,2026-03-20,0.81,85.72,2026-03-24,89.15,profit_lock_4%,4.74,-0.66,4.0,2026-03-20 00:00:00+00:00,2026-03-24 00:00:00+00:00,2026-03-20,2026-04-01,123,0.10623478074470787,10543.56,99874.38,10.5568,5.93,5.7,profit_lock_4%,421.89,398.22,3.7769,23.67,10965.45,18.7565
1651878,NKE,Will Nike (NKE) beat quarterly earnings?,1,llm,0.715,YES,6.0,6.0,Nike Earnings,1.0,test,2026-03-20,0.715,52.37,2026-03-24,53.42,profit_lock_2%,2.27,-0.36,2.0,2026-03-20 00:00:00+00:00,2026-03-24 00:00:00+00:00,2026-03-20,2026-03-31,202,0.10623478074470787,10578.74,99862.75,10.5933,5.92,6.0,profit_lock_2%,212.1,188.04,1.7775,24.06,10790.84,18.4573
